addressid,addressline1,addressline2,city,stateprovinceid,postalcode,spatiallocation,rowguid,modifieddate
148,3632 Bank Way,,Edmonds,79,98020,\xe6100000010c1da9bb305de347405af9a0b1df9b5ec0,0f7b8ac1-a660-447e-aad4-a0048da3cd47,2010-02-16 00:00:00
149,3026 Anchor Drive,,Edmonds,79,98020,\xe6100000010cef63cb0933e54740b55897b24e9a5ec0,0bfeb74b-804d-4a03-b94d-5812f3df69a8,2010-01-22 00:00:00
150,7338 Green St.,,Edmonds,79,98020,\xe6100000010cef63cb0933e54740ff99aab0709d5ec0,a1d9a607-d8e3-4402-9c5c-03d1131ed99b,2009-02-19 00:00:00
151,2038 Encino Drive,,Edmonds,79,98020,\xe6100000010c93d9eabbdee84740a97bc7ad23a25ec0,08ca24af-10d0-4ac6-8e70-a6387ecdb91b,2009-01-24 00:00:00
152,2466 Clearland Circle,,Edmonds,79,98020,\xe6100000010c46665ad0edeb4740a97bc7ad23a25ec0,1494ad94-c1fe-4a28-ad63-a59370718785,2009-12-22 00:00:00
153,9277 Country View Lane,,Edmonds,79,98020,\xe6100000010c364f0a6e8aec47400c6a2f30399e5ec0,7d7da7be-b880-411d-88d2-521b5ccf8d25,2008-01-26 00:00:00
154,5423 Champion Rd.,,Edmonds,79,98020,\xe6100000010c0e926bcef9e347407a3567b779925ec0,2e5b2953-bee0-4568-a6f0-5ab41abbcf63,2008-12-24 00:00:00
155,2046 Las Palmas,,Edmonds,79,98020,\xe6100000010c2cc00b93c0e247405af9a0b1df9b5ec0,6f00fb01-941a-48ac-852b-363829c2451b,2009-01-22 00:00:00
156,8684 Military East,,Bellevue,79,98004,\xe6100000010cbb371cdb6cd247403b6970e153815ec0,5a51864d-a250-4fec-8fb5-cebe85c124b7,2008-11-25 00:00:00
157,7270 Pepper Way,,Bellevue,79,98004,\xe6100000010ce3f71c9bc4ce47404bca784aee895ec0,cc0bca82-aec9-4c7a-bb9f-14f6db055c62,2008-11-27 00:00:00
158,6058 Hill Street,# 4,Bellevue,79,98004,\xe6100000010ce3f71c9bc4ce4740a04ee193a9955ec0,cacf831d-22dd-4e2b-a377-e11a89d2d526,2009-12-18 00:00:00
159,1648 Eastgate Lane,,Bellevue,79,98004,\xe6100000010c2902c625b1d647400bd39082b68a5ec0,fbdb3c4b-7596-4d25-b9a8-0c935c1781e2,2009-01-28 00:00:00
160,3454 Bel Air Drive,,Bellevue,79,98004,\xe6100000010cacb2994108d7474014ce6e2d93875ec0,f5c14ae9-edcf-49e4-9e4d-8f24731c64aa,2008-12-30 00:00:00
161,3067 Maya,,Bellevue,79,98004,\xe6100000010c85771b1b15d6474095195143f8905ec0,fe628a3e-e504-49ee-a556-9634c06cc432,2010-01-25 00:00:00
162,3197 Thornhill Place,,Bellevue,79,98004,\xe6100000010c71171b3be9d7474006a7186acd865ec0,c2f65ea2-3bd2-4a3e-9752-ce92bab74bd7,2008-12-22 00:00:00
163,3919 Pinto Road,,Bellevue,79,98004,\xe6100000010c7322c7c534d147403b6970e153815ec0,037683a3-2356-42b3-bb38-bc14cb9ded9c,2009-02-14 00:00:00
164,7396 Stratton Circle,,Bellevue,79,98004,\xe6100000010c8782c7a560cf47405b2b81b388925ec0,72186098-a652-4df8-91d1-9cfe115ffb7a,2010-01-17 00:00:00
165,9745 Bonita Ct.,,Bellevue,79,98004,\xe6100000010c2902c625b1d647403b6970e153815ec0,7cf4fdfd-4b09-4466-a3d3-84ec32ed4163,2009-02-01 00:00:00
166,3670 All Ways Drive,,Bellevue,79,98004,\xe6100000010c17ad71d0d0d14740009e003205865ec0,89270ef3-86e4-41e9-b3d3-86149f08cf05,2008-11-24 00:00:00
167,7221 Peachwillow Street,,Bellevue,79,98004,\xe6100000010c898d7330acc84740d610390b30905ec0,29024b91-f4e4-40b1-81be-7f2b23a24ff5,2010-02-25 00:00:00
168,1343 Prospect St,,Bellevue,79,98004,\xe6100000010ce1ec701079d54740c5af30a295875ec0,386d3617-769d-40d1-ab18-301e4e40b920,2009-01-10 00:00:00
169,6448 Castle Court,,Bellevue,79,98004,\xe6100000010c85771b1b15d6474085b848da5d885ec0,1bb6c40a-9fdf-4c9e-ac1f-8e0f2df2414a,2008-11-25 00:00:00
170,7902 Grammercy Lane,Unit A,Bellevue,79,98004,\xe6100000010c3d62c605ddd44740cadba8ba7e8b5ec0,5c44745c-d11a-4f11-b9bc-345d4e064780,2009-12-04 00:00:00
171,8668 Via Neruda,,Bellevue,79,98004,\xe6100000010c71171b3be9d7474085b848da5d885ec0,f84f334a-19e9-4a44-952e-a857d027e9c6,2009-02-23 00:00:00
172,4777 Rockne Drive,,Bellevue,79,98004,\xe6100000010c898d7330acc84740213db12319945ec0,ffdaf6bd-c84a-4082-9a70-7f0cc6fbbe82,2009-01-24 00:00:00
173,620 Woodside Ct.,,Bellevue,79,98004,\xe6100000010ce3f71c9bc4ce47403b6970e153815ec0,b6172e5e-cd95-4b38-8aa6-f826a6eef24c,2010-12-18 00:00:00
174,6307 Greenbelt Way,,Bellevue,79,98004,\xe6100000010ce502c92510c847403b6970e153815ec0,0ae0d184-cb75-42ce-ab20-c2fc57db45b5,2011-02-07 00:00:00
175,3284 S. Blank Avenue,,Bellevue,79,98004,\xe6100000010c034d71f0a4d34740160821d3678f5ec0,c23064b1-cffb-41d6-aba5-bafa076c70c7,2008-12-18 00:00:00
176,8751 Norse Drive,,Bellevue,79,98004,\xe6100000010c0bb81d5b1ccb47405b2b81b388925ec0,a313e877-ebd4-4a8c-8f0a-ed20a645a6ed,2009-12-28 00:00:00
177,6968 Wren Ave.,,Bellevue,79,98004,\xe6100000010ccf971cbb98d047400bd39082b68a5ec0,d3d9fde3-c704-4126-ba36-377aedf42fbb,2009-02-09 00:00:00
178,4311 Clay Rd,,Bellevue,79,98004,\xe6100000010c71171b3be9d747405b2b81b388925ec0,464f6ebc-6151-47e1-ac79-24b705342d51,2008-11-29 00:00:00
179,771 Northridge Drive,# 495,Bellevue,79,98004,\xe6100000010c0bb81d5b1ccb4740c5af30a295875ec0,335645f3-b5d5-4b96-bac1-22267cddf8d2,2012-06-07 00:00:00
180,2947 Vine Lane,,Bellevue,79,98004,\xe6100000010c3d62c605ddd4474056ff089b9f8e5ec0,7635d2da-ad3f-47f8-afe0-6a5a25127d03,2010-01-24 00:00:00
181,9320 Teakwood Dr.,,Bellevue,79,98004,\xe6100000010c2902c625b1d64740808cd0c174845ec0,78153c31-9b7b-414b-9a68-51e892fb993c,2009-01-07 00:00:00
182,3711 Rollingwood Dr,,Bellevue,79,98004,\xe6100000010c898d7330acc8474095195143f8905ec0,9600fb56-13a7-40d1-81fc-cbe8df0bb498,2009-02-12 00:00:00
183,6118 Grasswood Circle,,Bellevue,79,98004,\xe6100000010c672d735080ca47401b3499eb50935ec0,d9bd7258-d9d0-420c-b0c9-b55a7ef46b8c,2009-12-10 00:00:00
184,5678 Clear Court,,Bellevue,79,98004,\xe6100000010c034d71f0a4d34740213db12319945ec0,6b78a1a0-5821-43e1-ae51-547ad9b4c996,2009-02-09 00:00:00
185,2681 Eagle Peak,,Bellevue,79,98004,\xe6100000010c3f6d729028ce47402669293c02985ec0,7bccf442-2268-46cc-8472-14c44c14e98c,2012-07-31 00:00:00
186,332 Laguna Niguel,,Bellevue,79,98004,\xe6100000010c9ded7310d8c647400bd39082b68a5ec0,8915b11c-8a2d-44ee-b2a9-7c6982739bfe,2008-12-17 00:00:00
187,7808 Brown St.,,Bellevue,79,98004,\xe6100000010c53cd727054cc4740cadba8ba7e8b5ec0,1ccd2f45-1bee-4f78-ba59-a6f969c7da71,2009-01-09 00:00:00
188,6774 Bonanza,,Bellevue,79,98004,\xe6100000010c2902c625b1d64740666011043a975ec0,00770ccc-e264-4115-9e0c-d31734f70360,2008-12-31 00:00:00
189,3708 Montana,,Bellevue,79,98004,\xe6100000010cbb371cdb6cd2474006a7186acd865ec0,a081a4fc-9c3c-4ce7-a27f-94830fff15e5,2008-12-20 00:00:00
190,9435 Breck Court,,Bellevue,79,98004,\xe6100000010c2d181e3b48c94740e145c95be1945ec0,eb974caf-85e9-4424-bf5e-637c0942ef04,2007-12-30 00:00:00
191,6951 Harmony Way,,Sammamish,79,98074,\xe6100000010cbfdcce386dd64740af1f90a8e87d5ec0,1da32259-efad-4485-8f64-8b9b444cb3a4,2010-12-31 00:00:00
192,6871 Thornwood Dr.,,Sammamish,79,98074,\xe6100000010cf068f66c03c94740bb6603ce907b5ec0,a2b7146f-22a2-4f15-875b-4484a5473673,2009-02-22 00:00:00
193,9104 Mt. Sequoia Ct.,,Sammamish,79,98074,\xe6100000010cc32433e5fcd34740d1fad3e0678a5ec0,954c009c-f506-42ba-ac97-a0f98b9e31b7,2008-12-07 00:00:00
194,2095 Sierra Drive,,Sammamish,79,98074,\xe6100000010cc2121afa98d44740a488ba2bb8855ec0,2812a3ab-3eaa-4898-a176-36b6c5953d1c,2013-10-14 00:00:00
195,4444 Pepper Way,,Sammamish,79,98074,\xe6100000010cbfdcce386dd647404aa487c1587c5ec0,5fd563b6-9349-4aa4-813b-72d96714ec7d,2009-02-27 00:00:00
196,4525 Benedict Ct.,,Sammamish,79,98074,\xe6100000010cd9c6142980ce474053f1e4ae878d5ec0,d52a20ab-b134-4205-b5e2-25b700bb5722,2008-12-18 00:00:00
197,7820 Bird Drive,,Sammamish,79,98074,\xe6100000010cbfdcce386dd64740c5b360bbbf8c5ec0,70d9d17b-3a40-43ed-b4d1-c9a52a8f44ed,2008-12-26 00:00:00
198,1962 Ferndale Lane,,Sammamish,79,98074,\xe6100000010cc100010f35d547404d54256ad0815ec0,cf902968-4c87-4492-8c3b-bf12f42def75,2009-01-19 00:00:00
199,5263 Etcheverry Dr,,Sammamish,79,98074,\xe6100000010cd2364cd060d34740e6287fdac87a5ec0,01c701de-ba78-4b2c-bc7e-2cf8922c7771,2009-11-26 00:00:00
200,2473 Orchard Way,,Sammamish,79,98074,\xe6100000010ceb0e79d50fcc4740d1fad3e0678a5ec0,6d1b4fa9-5d00-4481-9561-0aea008915f7,2009-01-09 00:00:00
201,6202 Seeno St.,,Sammamish,79,98074,\xe6100000010ce9ea46ff47cd4740a488ba2bb8855ec0,ad2b250d-5dd9-4ba4-ac59-8ce487d4a77f,2013-09-05 00:00:00
202,4096 San Remo,,Sammamish,79,98074,\xe6100000010cac8251a179d9474082ad76f338795ec0,494a6c49-3ea7-4a3d-bff8-f727f565e393,2008-12-21 00:00:00
203,7086 O St.,,Sammamish,79,98074,\xe6100000010ce9ea46ff47cd4740139b988f787f5ec0,5a272060-cdb3-4d4a-be2f-af143f4e72d4,2009-12-30 00:00:00
204,4310 Kenston Dr.,,Sammamish,79,98074,\xe6100000010ceafc5feaabcc4740e6287fdac87a5ec0,7e585905-3991-42bf-8c51-1f0e40f48d28,2010-01-10 00:00:00
205,7939 Bayview Court,,Sammamish,79,98074,\xe6100000010cbb946a8cddd84740d1fad3e0678a5ec0,a47cbd73-36a5-4051-bd64-65e93630e6df,2009-01-14 00:00:00
206,6097 Mt. McKinley Ct.,,Redmond,79,98052,\xe6100000010c994748ed8dd84740f1b11f511b825ec0,114fdfca-275a-4b9b-a51e-6edd038644d3,2013-09-25 00:00:00
207,3066 Wallace Dr.,,Redmond,79,98052,\xe6100000010c4263fa4502d0474006124b65e3825ec0,577f79c7-3ce4-409d-baf4-043b14389780,2009-02-19 00:00:00
208,9006 Woodside Way,,Redmond,79,98052,\xe6100000010ccaddaa6755d74740aeb07af25b885ec0,82094057-24a1-482c-adca-b44d40c1483a,2008-03-21 00:00:00
209,9906 Oak Grove Road,,Redmond,79,98052,\xe6100000010c3a0d2acc44df4740e7d246ec327e5ec0,8d9cf02a-a88a-4af4-ad3a-219ae0de0539,2011-01-31 00:00:00
210,2383 Pepper Drive,,Redmond,79,98052,\xe6100000010cf6cf513b9bdb4740e92f28437c8b5ec0,d5caa1d5-cb10-4cf3-91b7-0ff37611aedb,2008-12-04 00:00:00
211,6369 Ellis Street,,Redmond,79,98052,\xe6100000010c73fc16302ad947404191f8b503865ec0,d531ff9a-06e2-431f-9d2c-c13dcf82ca77,2010-11-29 00:00:00
212,8000 Crane Court,,Redmond,79,98052,\xe6100000010c5bb1e572c6d947407231cda13b855ec0,7c1fac02-5589-4f51-9ee4-30aeee079cb7,2009-02-01 00:00:00
213,9322 Driving Drive,,Redmond,79,98052,\xe6100000010c3a0d2acc44df4740f1b11f511b825ec0,7a2c4361-7da9-45d8-8cef-59f730a9abca,2010-01-15 00:00:00
214,3768 Door Way,,Redmond,79,98052,\xe6100000010c4263fa4502d047403a0f01a8648f5ec0,8c938507-c67c-4e5c-963c-a93fe707980f,2007-12-13 00:00:00
215,101 Candy Rd.,,Redmond,79,98052,\xe6100000010c86a0d2d6abd347407ab3c4afda7b5ec0,b27d7d52-bd02-4de4-b0e6-ac825f98b60d,2010-03-02 00:00:00
216,2427 Notre Dame Ave.,,Redmond,79,98052,\xe6100000010c470a705ce4d447407231cda13b855ec0,0b20a74b-912a-47c2-9758-0791bfaa4daa,2010-12-28 00:00:00
217,1960 Via Catanzaro,,Redmond,79,98052,\xe6100000010c73fc16302ad94740b88f5357448c5ec0,63373680-a60f-48b8-9c38-3b4861d14229,2013-10-13 00:00:00
218,9863 Ridge Place,,Redmond,79,98052,\xe6100000010ce32b969419e1474044eed90c4d935ec0,3b6bca53-fa0f-47d6-8e7a-c2cce2a90bb2,2009-01-16 00:00:00
219,3397 Rancho View Drive,,Redmond,79,98052,\xe6100000010c60585b89a8de4740f1b11f511b825ec0,da96e22b-ce18-4fdb-9ffe-4dc094ce0a42,2010-12-16 00:00:00
220,4909 Poco Lane,,Redmond,79,98052,\xe6100000010cc536355173d24740d5717679ab835ec0,5c0cac7c-fd6c-44ae-8c34-cc64ec495034,2008-12-07 00:00:00
221,7297 RisingView,,Redmond,79,98052,\xe6100000010c73fc16302ad94740df504fde93875ec0,0d34f4af-0e68-472e-b33f-4bd11ae3d91f,2008-12-09 00:00:00
222,7723 Firestone Drive,,Redmond,79,98052,\xe6100000010c60585b89a8de4740a4d1a18d73845ec0,268ac7d8-73da-44b8-866b-0452af1f844b,2013-06-14 00:00:00
223,1275 West Street,,Redmond,79,98052,\xe6100000010cf028dc24b9d64740b88f5357448c5ec0,bc3a7f68-b60a-4a60-be8b-951fb29f646b,2009-01-26 00:00:00
224,2137 Birchwood Dr,,Redmond,79,98052,\xe6100000010ceb81660ed7d14740a62e83e4bc915ec0,7f9bc8a0-3972-490c-b888-c4b5efc9d021,2007-11-04 00:00:00
225,249 Alexander Pl.,,Redmond,79,98052,\xe6100000010c3466b4b562da4740a4d1a18d73845ec0,6df4b0d5-634c-46f3-b1a3-ac487240a124,2014-06-23 00:00:00
226,2482 Buckingham Dr.,,Redmond,79,98052,\xe6100000010ccaddaa6755d7474053f2c8288b805ec0,1bf14f43-c05b-4841-a9ff-b42785b7bc1f,2009-02-18 00:00:00
227,8467 Clifford Court,,Redmond,79,98052,\xe6100000010ceb81660ed7d147409c4faa7fd48d5ec0,722a9d6e-07bc-4867-94d7-3b44ece308bd,2009-02-28 00:00:00
228,9241 St George Dr.,,Everett,79,98201,\xe6100000010cec4e58628708484068859e58578b5ec0,91ee89fc-37ec-4121-a9d5-94ec64f4b3f0,2009-01-20 00:00:00
229,3928 San Francisco,,Everett,79,98201,\xe6100000010c80e0f2f6ff024840aa1ca5edb9945ec0,7716ef76-94aa-47e9-bddb-102bbfd59bbb,2009-01-05 00:00:00
230,475 Santa Maria,,Everett,79,98201,\xe6100000010c12a255db53f74740965705d7dd855ec0,ca464447-6aaf-406a-bc38-846389d8aefa,2008-12-22 00:00:00
231,181 Gaining Drive,,Everett,79,98201,\xe6100000010c521d4e6dc50148401eef0b6c408f5ec0,128d138d-3a13-4b00-81e3-5b2ce1ae782b,2008-11-24 00:00:00
232,3385 Crestview Drive,,Everett,79,98201,\xe6100000010c12a255db53f7474078fd467c36885ec0,4a551ff0-ca85-4d1c-8fe7-318d01a49c27,2009-01-14 00:00:00
233,1185 Dallas Drive,,Everett,79,98201,\xe6100000010c521d4e6dc5014840ce75ef9f15855ec0,085e131e-5c9e-460c-bfcd-775d21b97842,2008-12-05 00:00:00
234,7883 Missing Canyon Court,,Everett,79,98201,\xe6100000010ce896045a50ff4740b3b1c33185835ec0,00cbe469-f60b-424f-9a72-e58a32be138c,2007-01-19 00:00:00
235,5452 Corte Gilberto,,Everett,79,98201,\xe6100000010c7ff8d69eedff474068859e58578b5ec0,1b75056d-34e4-4612-98ab-3d4ab8482495,2008-12-06 00:00:00
236,9008 Creekside Drive,,Everett,79,98201,\xe6100000010c165aa9e38a0048401eef0b6c408f5ec0,ec244535-a4b0-46fc-b35a-42ec1f8d471e,2013-03-23 00:00:00
237,5242 Marvelle Ln.,,Everett,79,98201,\xe6100000010c138a713366fa4740110df634788e5ec0,25318a45-fcd1-4fe6-b20c-a397c72c334e,2010-03-03 00:00:00
238,4098 Woodcrest Dr.,,Everett,79,98201,\xe6100000010c138a713366fa47404cc172eac6895ec0,9d179a61-a9e7-4802-8099-764227043d94,2013-08-03 00:00:00
239,8624 Pepper Way,,Everett,79,98201,\xe6100000010cea663c0a750548403c49cac6e78c5ec0,f2a2d98b-2337-4748-9191-fe421d057df1,2009-02-26 00:00:00
240,2176 Apollo Way,,Everett,79,98201,\xe6100000010ce6aee8013efc47404cc172eac6895ec0,1dccf2c8-b08d-42c1-836f-c1ee9ccfff6f,2007-12-30 00:00:00
241,1962 Cotton Ct.,,Everett,79,98201,\xe6100000010ce97e20b26202484078fd467c36885ec0,478aa4fd-3c98-4c71-88a1-7a6b4164c6fa,2008-12-02 00:00:00
242,1362 Somerset Place,,Everett,79,98201,\xe6100000010c55ed851dea074840aa1ca5edb9945ec0,ce971ec5-a2e1-43e2-ac74-97f5bb1d8679,2009-02-17 00:00:00
243,3238 Laguna Circle,,Everett,79,98201,\xe6100000010c0025586221f647406c8cb8ce82905ec0,0bd3bd41-0b6e-46f1-8cbf-978552ee8e77,2009-01-11 00:00:00
244,3665 Oak Creek Ct.,,Everett,79,98201,\xe6100000010cbbbb7b28280148405aa388218f8a5ec0,683ff6c4-ee9f-4a7c-b80b-c6e1a60891e4,2009-02-24 00:00:00
245,7640 First Ave.,,Everett,79,98201,\xe6100000010c649000024b0048401e5413fbbe955ec0,5fd72a8b-9d97-4309-bdf0-cd7a7bb02bb8,2008-12-11 00:00:00
246,6629 Polson Circle,,Everett,79,98201,\xe6100000010c272ae193af064840d558797f29935ec0,4f964a2e-3ab9-4c66-9d8c-65c7c3479cf8,2009-02-15 00:00:00
247,2294 West 39th St.,,Everett,79,98201,\xe6100000010c521d4e6dc5014840f3b237dad0905ec0,369ef5bb-af9d-4493-99b5-b9a1ac61e985,2009-02-24 00:00:00
248,1400 Gate Drive,,Newport Hills,79,98006,\xe6100000010cdce89913f2c2474089f340cf9a885ec0,20f99909-adf9-4500-a697-1b6dfe3881e9,2009-02-01 00:00:00
249,4350 Minute Dr.,,Newport Hills,79,98006,\xe6100000010c0b5d7b65afcc474006758a4ffc915ec0,a120e049-aeca-4a01-8f05-b36301016b7c,2009-01-07 00:00:00
250,9297 Kenston Dr.,,Newport Hills,79,98006,\xe6100000010cf4a28abcd0c747401db2038fc9805ec0,2ed694b4-9069-4daf-95eb-ab1c7b969a80,2008-12-05 00:00:00
251,8967 Hamilton Ave.,,Newport Hills,79,98006,\xe6100000010c36baa8916cc84740a71478efa38f5ec0,f2ef65aa-28b6-4b04-853d-d50f4dc62ec2,2009-01-05 00:00:00
252,9687 Shakespeare Drive,,Newport Hills,79,98006,\xe6100000010cf4a28abcd0c74740921347ef62895ec0,8ca15be4-c0b3-4a92-aed3-b65b9b1fad92,2008-12-18 00:00:00
253,1397 Paradise Ct.,,Newport Hills,79,98006,\xe6100000010c8ee82f6456d0474050d46baf138e5ec0,ba60c467-f3e4-4202-8b43-dbf9c81b6420,2009-01-17 00:00:00
254,3030 Blackburn Ct.,,Newport Hills,79,98006,\xe6100000010c6217d6bd29c447402a932e6f42865ec0,004f9226-e61f-4eef-bbad-8276b1be3562,2008-12-25 00:00:00
255,7469 Paradise Ct.,,Newport Hills,79,98006,\xe6100000010cdf8b21bf82c04740c671f74e397f5ec0,6d421aa1-a9fb-4799-9058-28272e6af110,2014-03-02 00:00:00
256,9605 Pheasant Circle,,Gold Bar,79,98251,\xe6100000010c321dd720aeec47403114d243fc695ec0,a0bc68db-f094-4066-b3b7-9b65128371b9,2009-01-23 00:00:00
257,2425 Notre Dame Ave,,Gold Bar,79,98251,\xe6100000010c924596c374eb47407840d75da5605ec0,446344a5-9afe-4597-bfee-b0e597d8f5e5,2010-01-20 00:00:00
258,8036 Summit View Dr.,,Gold Bar,79,98251,\xe6100000010c97b04e7c70e047406d590220de5f5ec0,55ac181f-dbbc-49b1-bbdc-26bf67c13b69,2008-12-07 00:00:00
259,213 Stonewood Drive,,Gold Bar,79,98251,\xe6100000010c642a745a65e8474090a48366885d5ec0,8faee71d-bb98-46d2-a47a-112b30513e21,2009-02-18 00:00:00
260,3884 Beauty Street,# 14,Gold Bar,79,98251,\xe6100000010c93bed3abc8e747401ab0253b196d5ec0,9f9d6796-675a-4619-8f37-eda885db931e,2009-02-04 00:00:00
261,1748 Bird Drive,,Index,79,98256,\xe6100000010cf71daed9b8e7474048952922746a5ec0,fdd3e025-386a-4124-9002-d53d8984f261,2010-02-28 00:00:00
262,310 Winter Lane,,Index,79,98256,\xe6100000010c266161f08ee9474094fef9be56595ec0,e619e04d-544e-4675-8ddb-db282bb01238,2008-12-30 00:00:00
263,3514 Sunshine,,Index,79,98256,\xe6100000010c7315d047d3e247408b057e8457675ec0,09051ab3-eb32-4551-981d-29f7b311587d,2010-02-09 00:00:00
264,1245 Clay Road,,Index,79,98256,\xe6100000010cf71daed9b8e74740c1ecaa0e1f6f5ec0,ab87f9e7-412b-486c-863f-3a237f1adff9,2009-03-01 00:00:00
265,3127 El Camino Drive,,Index,79,98256,\xe6100000010c7a268c6b9eec474048952922746a5ec0,2a9be420-6d00-4ce8-bbe4-00a73b78a587,2009-02-02 00:00:00
266,7691 Benedict Ct.,# 141,Issaquah,79,98027,\xe6100000010c690ed8a0c9bd4740deb397c07f865ec0,980f8c50-ddc1-414c-9230-4f0ceca16db3,2009-01-30 00:00:00
267,1144 Paradise Ct.,,Issaquah,79,98027,\xe6100000010cd502374a92bc4740c397ef6c597c5ec0,e315154c-70d1-44ef-b123-0a85c6be3246,2009-01-10 00:00:00
268,7435 Ricardo,,Issaquah,79,98027,\xe6100000010c9d251a4e38c047407bc58ae1b7855ec0,8c29a5e8-62d1-4437-8df5-eb221442164c,2009-01-28 00:00:00
269,9530 Vine Lane,,Issaquah,79,98027,\xe6100000010c10b70b500bc24740d3d67d02f0845ec0,c8156f7e-005e-42f4-b4b8-bc0ab784e9bf,2009-02-16 00:00:00
270,6580 Poor Ridge Court,,Issaquah,79,98027,\xe6100000010c690ed8a0c9bd47404aefae1172785ec0,7ab40626-3d83-4073-a8fc-e82d788ec400,2008-11-27 00:00:00
271,5979 El Pueblo,,Issaquah,79,98027,\xe6100000010ca3c2aca642c347404aefae1172785ec0,f1fa084f-ae3e-41b9-af15-c5eba80e8325,2008-12-16 00:00:00
272,1921 Ranch Road,,Issaquah,79,98027,\xe6100000010cd502374a92bc4740deb397c07f865ec0,c87b38f6-a249-4c3b-a507-1306bde99b1d,2009-01-04 00:00:00
273,3848 East 39th Street,,Issaquah,79,98027,\xe6100000010c34f795f35abb47404c7fbe5dd7885ec0,e7cbe0c1-996e-47fe-8a48-e6b003d1e5f7,2009-01-27 00:00:00
274,5256 Chickpea Ct.,,Issaquah,79,98027,\xe6100000010cffdf5346ecb847407bc58ae1b7855ec0,ca7ee010-ddf2-47cb-8abd-bb56b956e79a,2009-02-09 00:00:00
275,989 Crown Ct,,Issaquah,79,98027,\xe6100000010c3994284c65be4740650b576598825ec0,8a882a09-430e-4d6d-878c-ec281147ebe4,2009-02-27 00:00:00
276,3333 Madhatter Circle,,Issaquah,79,98027,\xe6100000010c6eab6af9d3c04740ba4ae5fa2e8b5ec0,4d1b4626-e935-49dd-8a9c-a73a8d06101a,2008-12-09 00:00:00
277,342 San Simeon,,Issaquah,79,98027,\xe6100000010c2e5a039b50b84740f73f30c840805ec0,a1a8f159-2953-4a4e-896d-c0511fe0bb01,2008-12-28 00:00:00
278,9314 Icicle Way,,Issaquah,79,98027,\xe6100000010c6eab6af9d3c047404c7fbe5dd7885ec0,cc95a37b-31a6-4c3e-9e84-c806e16b10ab,2009-01-15 00:00:00
279,7772 Golden Meadow,,Issaquah,79,98027,\xe6100000010c3f31bba46fc147406e5861d7c2735ec0,3a217c61-aa3c-4d7f-8ccb-0d9ac4dd2691,2011-02-08 00:00:00
280,8585 Los Gatos Ct.,,Issaquah,79,98027,\xe6100000010ca95f3fff4cc64740af6dcb3c9f895ec0,3d6bdbc8-b41e-4456-a5ae-bc2e1adff557,2009-01-08 00:00:00
281,7985 Center Street,,Renton,79,98055,\xe6100000010c2d4f32f5a3b6474090a2bd57d5855ec0,3e779d84-0a84-4ba3-b62e-b3de594481a3,2008-12-21 00:00:00
282,5980 Icicle Circle,Unit H,Renton,79,98055,\xe6100000010ca21bc37408b6474090a2bd57d5855ec0,f32eb450-1220-461a-9cc5-3366ed213517,2010-01-16 00:00:00
283,1378 String Dr,,Renton,79,98055,\xe6100000010c9e89517e65c347407fd0c18e90915ec0,0f36c3ca-e736-4bce-ba20-9f0aff19e850,2010-01-20 00:00:00
284,9495 Limewood Place,,Renton,79,98055,\xe6100000010c151f1b791bbc4740af81f2a0868a5ec0,e9f9e451-8e14-4403-a628-bd05a6fe11cd,2009-02-21 00:00:00
285,2598 Breck Court,,Renton,79,98055,\xe6100000010c1356e2fdc9c24740b4c79b8e9d865ec0,5c9aa419-ad00-4031-974d-077f13101ab3,2009-11-25 00:00:00
286,5670 Bel Air Dr.,,Renton,79,98055,\xe6100000010cff8075f335b447401fed79c565875ec0,74e8bf7f-4d0e-43ab-8937-81944dd8bd4e,2013-12-16 00:00:00
287,7165 Brock Lane,,Renton,79,98055,\xe6100000010cd0e97f7676b847406c7ddf200d855ec0,e6873ef7-439c-4285-a911-85c9dff752b4,2011-01-11 00:00:00
288,2736 Scramble Rd,,Renton,79,98055,\xe6100000010cff8075f335b44740a93b49b36f8e5ec0,736df003-f793-4ae5-ba30-dc75c59aa51b,2008-11-30 00:00:00
289,2266 Greenwood Circle,,Renton,79,98055,\xe6100000010c5b1deff611b947403786052100905ec0,e26fac51-2b7a-4d66-926b-419622c3ce0d,2010-02-26 00:00:00
290,5297 Algiers Drive,,Renton,79,98055,\xe6100000010c5954b67bc0bf4740485801ea44845ec0,8d5152a1-c841-4b1a-8b1e-5df6968ce4a3,2014-05-27 00:00:00
291,9533 Working Drive,,Renton,79,98055,\xe6100000010ca21bc37408b647403dccae0e178c5ec0,68cf4292-6615-498d-ab04-cab6bdf279b3,2009-12-14 00:00:00
292,1803 Olive Hill,,Renton,79,98055,\xe6100000010cce2047fb24bf47401fed79c565875ec0,32be31c0-1174-4353-abdf-eed36445bc9d,2009-01-26 00:00:00
293,7559 Worth Ct.,,Renton,79,98055,\xe6100000010c8722737d2ec247403786052100905ec0,f9e3e4d2-d3b9-465a-b91a-9656ed0f98ab,2008-01-24 00:00:00
294,3770 Viewpoint Ct,,Renton,79,98055,\xe6100000010cb7b968faedbd474085166b7ca78d5ec0,03a588db-f934-434b-ba4d-f8a525e41eb3,2013-08-04 00:00:00
295,6510 Hacienda Drive,,Renton,79,98055,\xe6100000010ce81997f2feb247403786052100905ec0,50c82d57-9603-4520-a57f-b4a15ea3c7b4,2010-12-23 00:00:00
